etotapx4,etotapx*1000,bls_urbn,cutenure,educ_ref,inclass,marital1,region,vehq,fam_size,fincatax,fincatax*1000,age_ref,num_auto,renteqvx,inc_rank,no_earnr
17.4222,17422.2,1,1,13,9,5,4,2,6,43.252,43252,23,1,2000,0.471,3
22.79075,22790.75,1,2,13,9,1,3,1,4,144.014,144014,45,0,800,0.9548,2
30.190897,30190.897,1,2,15,9,3,4,2,5,106.002,106002,76,1,2000,0.8548,1
13.81415,13814.15,1,1,12,9,1,3,3,3,88.697,88697,32,2,1100,0.7761,2
34.80825,34808.25,1,1,15,9,1,3,2,3,168.35,168350,44,1,1200,0.9526,2
23.69075,23690.75,1,1,13,9,1,2,2,2,113.283,113283,61,1,2000,0.9104,2
11.53315,11533.15,1,2,15,9,1,1,2,2,89.935,89935,65,1,1200,0.7991,1
10.29225,10292.25,1,1,15,7,1,1,3,2,40.996,40996,55,3,500,0.516,1
5.396,5396,1,2,13,6,2,1,0,1,32.787,32787,87,0,2500,0.3752,0
7.9675,7967.5,1,1,12,6,1,1,3,2,37.449,37449,63,1,2000,0.4333,1
8.2941,8294.1,1,2,12,8,1,1,4,4,50.413,50413,35,2,400,0.561,2
10.3252,10325.2,1,2,13,4,2,2,1,1,16.099,16099,77,1,1800,0.1791,0
15.967,15967,1,1,14,8,1,2,2,2,58.33,58330,50,2,650,0.6162,2
14.0109,14010.9,1,2,12,9,1,1,3,2,69.68,69680,72,1,1000,0.7106,0
10.660767,10660.767,1,1,14,9,1,2,5,4,107.544,107544,48,0,1200,0.8748,3
5.0558,5055.8,1,2,15,4,3,2,1,4,17.567,17567,66,0,1115,0.2006,0
14.967876,14967.876,1,1,15,9,1,2,2,3,92.034,92034,38,2,1200,0.7929,2
7.194667,7194.667,1,1,14,8,1,4,3,3,57.5,57500,30,1,1200,0.58,2
12.822833,12822.833,1,2,14,9,1,1,2,4,111.9,111900,38,1,1700,0.8818,2
12.691233,12691.233,1,2,15,8,1,2,1,2,62.679,62679,66,1,1500,0.6479,1
9.403,9403,1,1,13,8,1,1,4,2,42.657,42657,25,1,800,0.6363,2
9.707833,9707.833,1,1,15,9,1,3,2,3,126,126000,30,1,1900,0.8991,2
9.561543,9561.543,1,1,15,9,1,3,2,4,28.12,28120,33,1,1000,0.3285,2
3.845167,3845.167,1,1,14,6,1,3,2,4,34.521,34521,35,2,600,0.4027,2
10.402967,10402.967,1,1,12,8,1,1,0,4,67.445,67445,45,0,1000,0.6742,1
19.530967,19530.967,1,1,15,6,1,3,4,2,36.742,36742,62,3,5039,0.4269,0
4.6885,4688.5,1,2,13,7,3,3,2,3,49.908,49908,29,2,750,0.5054,2
7.706933,7706.933,1,1,15,8,5,4,1,1,41.25,41250,27,1,1200,0.5913,1
4.082967,4082.967,1,2,14,4,1,3,1,3,16.941,16941,49,0,850,0.1917,0
12.3325,12332.5,1,2,14,9,1,1,2,3,102.3,102300,32,1,1900,0.8312,1
6.950667,6950.667,1,2,12,9,1,2,3,2,77.606,77606,65,0,1000,0.7627,2
8.490167,8490.167,1,1,15,9,1,1,1,3,51.6,51600,42,0,1800,0.7021,1
3.9738,3973.8,2,2,11,7,2,2,1,4,41.866,41866,73,1,350,0.4772,1
2.806567,2806.567,1,2,14,3,5,2,1,2,14.6,14600,43,0,1300,0.0981,1
7.8223,7822.3,1,1,12,6,5,1,1,2,35.183,35183,58,1,1500,0.4452,1
13.411133,13411.133,1,1,12,8,1,2,8,3,67.237,67237,74,3,1276,0.6648,0
26.349,26349,1,1,13,9,1,1,3,6,88.44,88440,32,1,5039,0.7917,2
18.118467,18118.467,1,2,17,9,1,2,2,1,82.873,82873,87,2,1000,0.7626,0
14.453733,14453.733,1,1,14,9,1,3,2,5,58.256,58256,46,0,1100,0.6136,2
19.524167,19524.167,1,1,16,9,1,4,1,4,121.313,121313,47,1,2308,0.8922,1
5.956967,5956.967,1,2,12,9,3,2,5,1,77.159,77159,77,0,450,0.7365,1
34.494086,34494.086,1,1,16,9,1,1,2,4,260,260000,46,1,5039,0.986,2
12.0155,12015.5,1,1,13,9,1,3,5,4,100.2,100200,51,3,1500,0.8215,4
10.102,10102,1,1,17,9,3,3,1,1,79.372,79372,62,1,1000,0.7279,1
2.368133,2368.133,1,2,11,3,2,3,1,1,12.515,12515,87,1,1163,0.1265,0
7.853667,7853.667,2,1,12,9,3,2,1,2,75.025,75025,63,1,675,0.7108,2
1.487,1487,1,2,12,2,5,4,1,1,9.048,9048,52,1,1600,0.0802,0
8.1363,8136.3,1,2,12,3,2,1,1,1,11.279,11279,81,1,872,0.1076,0
3.4538,3453.8,1,2,11,5,1,3,3,2,25.309,25309,53,2,500,0.311,1
40.094914,40094.914,1,1,17,9,1,3,2,3,194.218,194218,36,1,5039,0.9989,1
4.545167,4545.167,1,1,11,3,1,4,0,4,12,12000,30,0,1500,0.118,1
13.997543,13997.543,1,1,11,9,3,3,1,1,130,130000,53,0,648,0.9026,1
43.086043,43086.043,1,1,15,9,1,3,1,4,317.304,317304,42,0,5039,0.9977,2
2.380333,2380.333,1,2,13,1,3,3,1,1,4.188,4188,87,1,500,0.0386,0
5.955,5955,1,1,11,3,4,3,1,1,10.656,10656,44,0,300,0.0988,0
15.514,15514,1,1,15,9,1,1,2,4,150.456,150456,49,1,2000,0.9272,2
5.3844,5384.4,1,1,10,5,4,4,1,2,8.349,8349,62,0,1300,0.0625,1
3.0603,3060.3,1,2,12,1,2,2,1,1,3.558,3558,73,1,1422,0.0352,0
11.528633,11528.633,1,1,16,9,1,2,5,3,157.728,157728,51,4,3000,0.9405,2
9.554967,9554.967,1,1,16,7,2,3,0,1,40.022,40022,75,0,1500,0.4658,1
15.4928,15492.8,1,2,14,9,1,1,4,2,89.816,89816,66,1,500,0.8327,1
9.8955,9895.5,1,1,14,9,1,2,1,2,83.016,83016,29,1,1000,0.7565,2
3.107967,3107.967,1,2,11,4,3,2,2,1,17.999,17999,72,0,400,0.205,0
10.509133,10509.133,1,1,14,9,1,3,4,2,86.627,86627,52,2,800,0.7865,1
10.396667,10396.667,1,2,15,9,1,2,4,3,125,125000,55,2,800,0.8964,3
14.664419,14664.419,1,2,12,9,1,2,3,2,149.7,149700,51,0,1800,0.9429,2
4.0208,4020.8,1,1,13,3,3,3,1,1,13.281,13281,52,1,800,0.1411,0
10.3298,10329.8,1,2,16,5,1,4,4,2,28.43,28430,76,2,3000,0.3334,0
21.388833,21388.833,1,2,13,9,1,4,1,4,174.008,174008,63,0,5039,0.9558,2
2.018133,2018.133,1,1,15,4,3,2,1,1,17.567,17567,44,1,500,0.2005,0
7.131467,7131.467,1,2,12,8,1,2,4,2,62.596,62596,65,2,1500,0.6584,1
22.568167,22568.167,1,1,15,9,1,2,4,3,82.5,82500,55,3,3000,0.7607,2
1.452633,1452.633,1,2,11,4,2,3,1,2,17.735,17735,80,1,600,0.2029,0
7.589333,7589.333,1,2,15,8,1,1,5,2,63.038,63038,60,1,600,0.6749,1
9.611167,9611.167,1,1,16,9,1,1,2,3,57.609,57609,39,1,2500,0.7489,2
12.364433,12364.433,1,1,14,9,3,4,3,4,101,101000,46,2,1900,0.8408,3
5.701333,5701.333,1,1,11,5,3,2,2,1,26.8,26800,63,0,745,0.3158,0
17.910867,17910.867,1,1,14,9,5,2,3,4,93.375,93375,27,2,1200,0.8097,4
4.761733,4761.733,2,1,11,4,5,2,3,1,11.8,11800,48,0,500,0.1181,1
9.239,9239,1,1,13,1,5,4,2,2,-74.812,-74812,53,0,1800,0.0008,2
1.689633,1689.633,2,2,11,3,1,3,1,2,14.399,14399,60,0,450,0.1531,0
10.4022,10402.2,1,1,12,9,1,4,3,3,112.95,112950,49,2,1500,0.8712,3
5.106133,5106.133,1,1,14,8,1,3,2,5,15.8,15800,46,0,800,0.124,2
7.324133,7324.133,1,1,14,7,3,2,2,3,41.926,41926,52,2,1200,0.4826,0
8.347033,8347.033,1,1,12,9,1,1,4,5,76.905,76905,57,2,1500,0.7663,3
6.450133,6450.133,1,1,15,5,1,3,2,2,21.383,21383,57,1,1500,0.2445,0
25.113333,25113.333,1,1,12,9,1,1,3,3,129.179,129179,51,2,1800,0.9262,3
6.500333,6500.333,1,1,12,7,1,3,2,3,42.25,42250,40,1,1000,0.4633,1
3.401467,3401.467,1,2,11,6,2,2,0,1,32.616,32616,72,0,700,0.3736,0
13.026667,13026.667,1,1,14,9,1,1,2,4,77.4,77400,49,0,600,0.7138,2
3.8608,3860.8,1,2,13,4,4,2,1,3,17.2,17200,26,1,500,0.1957,1
8.9168,8916.8,1,2,13,1,2,4,2,1,-2.996,-2996,78,1,1800,0.0018,0
5.0305,5030.5,1,2,12,2,5,1,4,1,8.56,8560,49,0,1000,0.0823,1
6.174633,6174.633,1,2,12,5,1,3,3,2,13.602,13602,66,0,800,0.159,2
5.4378,5437.8,1,2,13,8,1,2,5,2,43.257,43257,81,0,400,0.4932,1
21.62971,21629.71,1,1,15,9,1,4,1,3,402.304,402304,44,1,2200,0.9917,2
5.108167,5108.167,1,1,15,7,1,2,1,4,49.001,49001,31,0,1000,0.5219,1
5.533543,5533.543,1,2,12,7,5,1,1,1,28.053,28053,54,0,1000,0.3497,1
26.38721,26387.21,1,2,15,9,1,2,4,4,200.9,200900,54,3,1200,0.9728,3
13.630667,13630.667,1,1,12,8,1,4,1,5,60,60000,41,0,1800,0.6261,1
6.454833,6454.833,1,1,13,7,1,4,2,4,46.48,46480,23,2,1200,0.5151,2
9.509667,9509.667,1,2,15,9,1,3,4,3,143.48,143480,47,0,700,0.9211,3
9.8193,9819.3,1,1,12,8,3,1,1,2,32.131,32131,63,1,1718,0.4618,1
10.654967,10654.967,1,2,11,5,1,3,2,2,27.128,27128,63,1,800,0.3239,1
14.0115,14011.5,1,1,15,9,1,2,6,5,80,80000,35,0,1500,0.7385,2
2.6565,2656.5,1,2,12,5,5,3,1,2,25.771,25771,25,0,1,0.3058,1
11.0373,11037.3,1,2,15,9,2,3,2,2,99.339,99339,66,2,2000,0.8268,2
7.327667,7327.667,1,1,13,7,1,3,1,1,45,45000,37,1,1200,0.5088,1
4.89801,4898.01,1,2,15,9,2,2,1,2,35.584,35584,67,1,910,0.4036,1
11.748267,11748.267,1,1,13,9,1,3,3,6,85.174,85174,39,0,1800,0.7829,2
3.4893,3489.3,1,2,12,5,1,4,1,7,27.7,27700,35,0,1100,0.3237,1
8.665633,8665.633,1,1,16,8,1,4,3,2,50.532,50532,62,3,1500,0.5762,2
10.108167,10108.167,1,1,16,9,5,3,2,1,64.615,64615,59,2,800,0.779,1
3.075,3075,1,1,10,2,1,3,2,3,9.957,9957,55,1,700,0.0894,2
3.257667,3257.667,2,1,11,8,1,3,1,2,48,48000,65,0,500,0.5373,2
8.477167,8477.167,1,1,13,7,1,1,3,5,30,30000,41,2,2000,0.3445,1
17.009033,17009.033,1,1,16,9,1,1,3,3,161.8,161800,48,3,2670,0.9464,3
7.102667,7102.667,1,2,12,8,1,3,2,4,46.475,46475,43,1,550,0.6021,2
9.132,9132,1,1,13,9,1,4,1,4,79.5,79500,35,0,1300,0.7224,2
48.217133,48217.133,1,2,13,5,2,4,0,1,28.099,28099,87,0,5039,0.3062,0
2.9138,2913.8,1,2,12,6,2,2,1,2,16.398,16398,87,1,1500,0.1835,1
10.546933,10546.933,1,1,13,9,1,4,1,2,72.698,72698,73,1,1000,0.7372,1
4.911167,4911.167,1,1,13,9,1,3,1,3,63,63000,50,1,750,0.6921,1
5.2418,5241.8,1,1,15,5,2,1,1,1,29.162,29162,67,1,1200,0.3379,0
4.682133,4682.133,1,2,12,7,1,3,3,2,36.286,36286,80,0,600,0.4241,1
5.6877,5687.7,1,1,12,7,4,3,2,3,19.595,19595,55,0,1125,0.2263,2
8.3288,8328.8,1,1,12,9,1,2,5,2,79.054,79054,64,1,1000,0.7418,1
27.445419,27445.419,1,1,17,9,1,4,0,2,585.107,585107,55,0,5039,0.9984,2
7.993667,7993.667,1,1,13,1,1,2,3,5,1.2,1200,56,0,2000,0.0135,1
6.887,6887,1,1,17,8,2,2,1,1,56.346,56346,58,0,1465,0.6626,1
7.553,7553,1,1,11,9,1,4,4,6,71.418,71418,37,2,1400,0.7201,1
12.614667,12614.667,2,1,14,9,1,2,7,2,101.276,101276,29,1,600,0.8945,2
22.263765,22263.765,1,1,17,9,3,3,1,1,64.282,64282,68,1,1750,0.7804,1
2.166967,2166.967,1,2,12,1,3,2,1,1,2.918,2918,68,0,900,0.0226,0
6.020967,6020.967,1,1,12,8,1,3,2,3,31.398,31398,56,0,950,0.3633,1
5.042467,5042.467,1,2,12,7,3,3,2,2,25.355,25355,63,1,800,0.3014,1
9.281367,9281.367,1,1,12,8,1,3,2,5,56,56000,39,0,1300,0.6032,2
14.197267,14197.267,1,1,15,9,1,2,2,2,130.8,130800,30,2,1200,0.905,2
5.4025,5402.5,2,1,12,7,1,2,1,3,50.977,50977,47,0,350,0.5005,1
42.068333,42068.333,1,1,15,9,1,1,3,5,136.381,136381,47,0,5039,0.9419,2
7.843467,7843.467,1,1,15,5,2,1,1,1,27.351,27351,81,1,2000,0.3211,0
14.8935,14893.5,1,1,12,9,1,1,2,4,84.72,84720,36,0,2000,0.7774,2
7.082833,7082.833,1,1,12,8,1,2,2,5,62.615,62615,38,1,900,0.6405,3
6.935167,6935.167,1,1,15,5,5,4,1,1,24.1,24100,36,1,1747,0.2865,1
6.357633,6357.633,1,2,14,9,3,3,2,4,82.774,82774,47,1,2100,0.7679,1
5.267467,5267.467,1,2,13,6,2,4,1,1,38.439,38439,71,1,1200,0.4538,0
3.038467,3038.467,1,2,12,1,5,3,1,1,2.5,2500,67,1,750,0.025,0
7.016,7016,1,1,13,4,1,1,2,5,16.286,16286,47,0,1350,0.1832,1
12.0575,12057.5,1,1,12,9,1,2,1,4,102,102000,48,1,1200,0.8445,2
4.45271,4452.71,1,1,12,7,3,3,1,1,22.7,22700,49,0,5039,0.267,1
20.363633,20363.633,1,1,16,9,1,1,2,2,10.5,10500,49,1,5039,0.0974,2
7.7122,7712.2,1,2,14,9,1,3,3,3,73.168,73168,52,1,1250,0.7356,1
11.62171,11621.71,1,2,14,9,1,3,2,2,61.764,61764,61,1,1200,0.6478,1
15.789,15789,1,1,15,9,5,3,1,1,99.152,99152,38,0,1500,0.8832,1
5.840333,5840.333,1,2,16,9,1,3,0,2,147,147000,56,0,1095,0.9258,2
17.895,17895,1,2,12,9,1,3,5,3,160.163,160163,42,0,1200,0.972,3
6.549133,6549.133,1,2,12,8,2,4,1,1,58.799,58799,79,1,2500,0.6204,0
9.536267,9536.267,1,1,13,6,1,4,1,2,35.018,35018,67,0,1300,0.4425,0
7.584167,7584.167,1,1,10,6,1,2,2,5,37,37000,43,0,800,0.4313,2
9.436,9436,1,1,12,8,3,4,4,3,67.008,67008,45,1,2120,0.6723,1
7.3165,7316.5,1,2,12,9,1,3,3,3,92.898,92898,78,2,850,0.7857,1
1.727833,1727.833,1,2,11,1,2,3,2,1,0.908,908,87,2,700,0.0144,0
4.789333,4789.333,1,1,13,5,5,3,1,2,31.215,31215,52,1,500,0.3423,1
10.001133,10001.133,1,2,13,8,1,3,3,2,47.978,47978,57,1,1200,0.629,1
12.402667,12402.667,1,2,15,9,5,1,5,4,145.4,145400,24,5,3000,0.924,2
19.047667,19047.667,1,1,15,9,1,4,5,3,134.633,134633,36,2,2200,0.9414,2
14.83271,14832.71,2,2,13,9,1,3,3,3,82.527,82527,55,0,1300,0.8188,2
2.103467,2103.467,2,2,12,3,5,2,2,1,10.679,10679,68,1,200,0.1075,0
14.669333,14669.333,1,1,14,9,1,2,3,4,101.7,101700,33,1,3000,0.8414,2
22.28971,22289.71,1,1,17,9,1,1,2,4,260,260000,36,1,2200,0.9862,2
15.956833,15956.833,1,1,15,9,1,1,2,2,88.288,88288,44,2,1500,0.8294,2
7.2955,7295.5,1,1,12,7,3,2,4,2,49.49,49490,45,1,850,0.5318,1
13.062,13062,1,2,14,9,1,3,4,2,88.011,88011,56,1,1200,0.8576,2
8.010333,8010.333,1,2,15,8,2,2,1,1,70.85,70850,63,1,1018,0.6803,1
13.186333,13186.333,1,1,12,9,1,2,5,4,79.05,79050,41,1,800,0.717,3
5.235267,5235.267,1,2,14,6,1,,3,2,33.281,33281,68,1,1100,0.3801,1
13.9038,13903.8,1,2,14,7,2,3,1,1,41.447,41447,69,0,1044,0.4739,0
9.804,9804,1,1,16,9,1,4,2,2,74.77,74770,37,2,1200,0.7751,2
13.55321,13553.21,1,2,15,9,1,3,3,2,99.85,99850,58,1,1610,0.8358,1
5.025833,5025.833,1,1,14,8,2,1,1,1,47.025,47025,58,0,1800,0.5668,1
17.177833,17177.833,1,1,13,9,1,4,3,4,76.01,76010,37,1,1200,0.7048,2
6.563,6563,1,1,14,8,1,2,1,5,61.892,61892,28,0,1000,0.6511,2
8.3251,8325.1,1,1,11,8,1,2,2,2,67.361,67361,75,2,1200,0.6672,1
5.8745,5874.5,1,1,13,6,2,4,2,1,25.434,25434,80,0,3000,0.302,1
16.939267,16939.267,1,1,14,9,1,4,2,2,91.034,91034,66,1,2100,0.8395,0
4.373333,4373.333,1,1,16,5,5,3,1,1,27.478,27478,48,0,450,0.3425,1
2.749467,2749.467,1,2,12,4,2,2,0,1,14.399,14399,76,0,750,0.1524,0
22.543,22543,1,2,15,9,1,3,3,2,75,75000,21,1,1242,0.7186,2
1.137333,1137.333,1,2,10,3,1,3,0,2,13.995,13995,87,0,511,0.1473,0
19.724,19724,1,2,15,9,1,3,3,3,113.42,113420,26,1,1000,0.9078,2
6.486933,6486.933,2,1,15,5,1,2,2,2,24,24000,56,0,550,0.2812,1
5.620167,5620.167,1,2,13,5,3,4,2,1,20.939,20939,62,0,976,0.2535,1
10.454467,10454.467,1,1,13,7,3,1,1,1,45.599,45599,66,1,1858,0.5144,0
5.8486,5848.6,1,2,13,8,1,4,3,2,66.6,66600,67,1,2200,0.6686,0
4.343467,4343.467,1,2,12,5,2,3,0,1,21.039,21039,87,0,800,0.2447,0
8.066933,8066.933,1,1,13,5,1,3,2,2,30.4,30400,72,0,800,0.3339,0
5.271267,5271.267,1,2,12,5,1,1,1,2,26.424,26424,80,1,1016,0.3137,0
44.992974,44992.974,1,1,16,9,1,1,0,2,402.304,402304,55,0,5039,0.9919,2
10.9565,10956.5,1,1,15,8,1,1,3,2,65.435,65435,39,2,1000,0.6794,2
16.6675,16667.5,1,1,14,9,1,1,2,3,155.545,155545,55,2,1200,0.9155,3
2.471,2471,1,2,11,3,2,1,2,1,12.743,12743,69,1,736,0.1289,0
21.078476,21078.476,1,1,17,9,1,1,3,5,136.134,136134,50,2,2000,0.9182,5
3.174333,3174.333,2,2,12,4,1,2,2,4,16.6,16600,24,1,454,0.1858,1
5.832167,5832.167,1,2,15,7,1,4,1,5,43.8,43800,38,0,5039,0.47,2
11.3769,11376.9,1,2,16,9,1,3,4,12,87.326,87326,62,1,3000,0.8138,4
6.234333,6234.333,1,1,13,9,1,2,2,2,136.25,136250,52,1,1185,0.9017,2
23.71221,23712.21,1,1,16,9,1,3,2,4,1047.017,1047017,43,1,3000,0.9948,2
23.542833,23542.833,1,1,16,9,3,1,1,1,74.213,74213,57,0,5039,0.9321,1
4.985667,4985.667,1,2,16,6,5,4,1,1,19.2,19200,63,0,1929,0.2221,0
8.234,8234,1,2,16,4,2,1,1,3,19.614,19614,46,1,2469,0.184,1
8.3945,8394.5,1,1,16,8,5,3,1,1,45.614,45614,50,1,1300,0.6002,1
5.412967,5412.967,2,2,10,7,2,3,2,2,45.044,45044,87,1,500,0.5139,1
17.0238,17023.8,1,1,13,8,3,1,1,1,52.721,52721,59,0,1500,0.5724,0
8.1902,8190.2,1,1,16,8,1,2,4,2,16.919,16919,63,1,900,0.1892,1
6.632833,6632.833,1,1,14,6,1,3,2,6,26.95,26950,40,1,700,0.355,2
26.124876,26124.876,1,1,15,9,1,4,4,3,9.7,9700,57,1,2200,0.0417,3
2.8648,2864.8,1,2,12,1,2,,1,2,2.739,2739,75,1,764,0.0279,0
0.661,661,1,2,13,3,3,4,1,1,11,11000,66,0,2200,0.104,0
8.515733,8515.733,1,2,15,6,1,4,2,4,31.887,31887,51,0,500,0.3628,3
1.354833,1354.833,1,1,12,3,3,3,1,1,11.783,11783,66,1,1500,0.1126,0
4.9836,4983.6,1,2,13,2,1,4,1,2,6.938,6938,75,1,1900,0.0552,0
39.330667,39330.667,1,1,13,9,1,4,3,3,91.831,91831,50,2,5039,0.9703,2
7.598933,7598.933,1,2,11,7,1,4,5,3,40.374,40374,76,2,2000,0.465,0
9.4099,9409.9,1,2,12,9,2,3,3,5,71.899,71899,56,3,1000,0.6828,2
19.403233,19403.233,1,2,13,9,3,1,6,2,62.219,62219,68,3,1800,0.6459,1
6.686,6686,1,1,12,9,1,3,2,2,78.424,78424,28,1,1170,0.7725,2
23.706705,23706.705,1,1,13,9,1,2,3,4,123.761,123761,51,2,1700,0.9242,3
5.484167,5484.167,1,2,12,6,1,1,2,2,39.754,39754,63,1,1500,0.4531,1
3.220667,3220.667,1,2,15,9,1,4,2,2,75.93,75930,59,2,1800,0.7323,1
8.797333,8797.333,1,1,13,9,1,2,4,2,93.701,93701,48,1,922,0.7931,2
16.075833,16075.833,1,1,15,9,1,4,2,4,87.783,87783,34,1,1700,0.8199,1
9.478833,9478.833,1,1,11,9,1,3,4,2,114.1,114100,57,3,1000,0.8757,2
15.106767,15106.767,1,1,14,9,1,1,4,6,94,94000,41,2,1300,0.815,4
7.239967,7239.967,1,2,14,7,2,4,1,2,14.139,14139,87,1,2100,0.463,0
12.626267,12626.267,2,2,16,8,1,2,4,2,65.012,65012,71,0,1300,0.6446,0
23.232843,23232.843,1,1,15,9,5,4,1,4,145.398,145398,30,1,1800,0.9238,3
6.962333,6962.333,1,1,12,9,3,3,2,1,50.1,50100,47,0,1000,0.7139,1
8.9538,8953.8,1,1,17,9,1,4,1,2,100,100000,59,1,5039,0.8354,1
13.034833,13034.833,1,1,16,8,1,3,2,5,45.035,45035,53,2,1800,0.5805,2
9.771333,9771.333,1,1,13,9,1,3,2,2,74.481,74481,66,1,1800,0.7015,1
39.225419,39225.419,1,1,15,9,1,2,2,2,325.195,325195,56,2,5039,0.9852,2
10.943567,10943.567,1,1,12,9,2,1,1,7,28.84,28840,78,1,1300,0.3338,5
20.202833,20202.833,1,1,15,9,1,3,4,2,214.826,214826,58,3,3000,0.9788,2
13.184,13184,1,1,12,9,1,3,4,3,99.703,99703,51,1,1239,0.9116,2
6.429133,6429.133,2,1,12,8,1,2,2,4,58.35,58350,42,0,500,0.5927,1
19.5863,19586.3,1,1,16,9,5,4,3,2,97.847,97847,66,0,2500,0.8939,2
7.8646,7864.6,1,1,14,5,1,2,3,2,25.314,25314,56,0,750,0.2671,0
6.059133,6059.133,1,1,15,8,1,3,2,3,40.038,40038,68,2,1663,0.4625,1
6.250133,6250.133,1,2,13,5,3,3,1,1,19.155,19155,68,1,800,0.2514,0
6.253633,6253.633,1,2,13,9,2,4,0,1,71.056,71056,87,0,845,0.7156,0
18.3828,18382.8,1,1,15,9,1,4,2,2,94.444,94444,61,2,1400,0.9048,2
4.6565,4656.5,1,2,12,5,2,2,1,1,24.739,24739,68,0,1000,0.3342,1
5.776167,5776.167,1,1,13,6,3,4,2,1,26.749,26749,59,2,700,0.3779,1
31.17121,31171.21,1,1,17,9,1,2,2,5,217.772,217772,48,1,2600,0.9656,1
13.478,13478,1,1,15,9,1,3,3,3,75.325,75325,27,0,1800,0.8249,1
18.624167,18624.167,1,1,17,8,1,3,2,3,69.33,69330,64,1,1200,0.6756,3
5.474833,5474.833,1,2,12,8,1,1,1,4,46.233,46233,24,0,1100,0.5482,2
9.917167,9917.167,1,1,16,9,1,3,1,2,85.75,85750,35,1,1000,0.7964,2
13.160833,13160.833,1,1,14,9,1,2,3,4,89.18,89180,39,1,1200,0.7782,2
6.941,6941,1,2,12,9,1,3,3,2,110.628,110628,56,0,1490,0.8575,2
7.616833,7616.833,1,1,17,9,3,3,2,2,66.222,66222,52,0,850,0.7078,2
17.484467,17484.467,1,2,12,8,2,1,4,2,73.242,73242,72,2,500,0.6812,0
1.389333,1389.333,2,2,11,5,3,3,2,1,24,24000,47,2,400,0.2824,1
3.203,3203,1,1,13,6,3,3,2,1,35,35000,60,0,1100,0.4089,1
5.072967,5072.967,1,2,15,7,1,2,1,2,47.042,47042,87,1,250,0.5279,0
4.567367,4567.367,1,1,15,6,5,2,1,1,33,33000,34,1,1000,0.389,1
12.736333,12736.333,1,1,12,9,1,4,5,4,75.328,75328,54,3,2500,0.7512,3
7.3225,7322.5,1,1,16,8,1,2,1,3,43.4,43400,37,0,1200,0.5565,2
7.0698,7069.8,1,2,15,5,3,2,1,1,27.059,27059,65,1,1300,0.3193,0
5.037067,5037.067,1,1,15,8,3,3,1,1,54.911,54911,56,1,750,0.5877,1
7.497,7497,1,1,12,8,3,1,1,1,45.894,45894,58,1,800,0.5708,1
15.302,15302,1,1,12,9,1,1,4,4,90.824,90824,30,2,800,0.8478,2
17.170333,17170.333,1,1,15,9,1,2,2,4,126,126000,46,1,2500,0.9194,2
3.089133,3089.133,1,1,11,3,3,2,2,1,12.899,12899,78,1,700,0.1309,0
30.2155,30215.5,1,1,12,9,1,1,6,5,199.4,199400,54,2,1200,0.9677,3
4.9018,4901.8,1,1,16,6,1,4,1,2,38.269,38269,59,0,600,0.4439,1
4.172133,4172.133,1,1,10,3,2,,1,1,12.599,12599,56,0,400,0.1278,0
4.345467,4345.467,1,2,13,3,2,4,1,1,11.111,11111,80,1,1500,0.1292,0
6.113433,6113.433,1,2,12,9,1,1,3,3,94.6,94600,69,1,3000,0.8223,2
46.19621,46196.21,1,2,15,9,2,4,2,1,250,250000,58,0,5039,0.9834,1
3.403333,3403.333,1,1,12,5,4,2,1,2,27.919,27919,22,1,350,0.2675,1
6.2596,6259.6,1,2,12,8,1,1,2,2,66.87,66870,72,0,900,0.6689,0
16.11221,16112.21,1,1,15,9,1,4,2,2,233.156,233156,57,0,2500,0.9649,1
5.1213,5121.3,1,1,15,6,3,1,1,1,37.681,37681,65,0,1200,0.4524,1
6.50131,6501.31,1,2,16,9,1,4,3,2,62.387,62387,73,0,2000,0.9717,2
5.5548,5554.8,1,1,12,8,1,2,2,2,53.099,53099,61,1,2000,0.5572,0
4.518467,4518.467,1,2,15,8,2,4,1,1,65.176,65176,73,0,1917,0.6746,0
8.760467,8760.467,1,1,13,5,3,2,1,1,25.275,25275,74,1,800,0.3004,0
2.342933,2342.933,1,2,12,3,1,3,1,2,13.138,13138,69,0,900,0.1376,0
4.0464,4046.4,1,2,12,8,1,3,3,4,54.77,54770,46,0,800,0.5936,1
5.377333,5377.333,1,1,10,7,1,4,1,4,40,40000,59,0,1200,0.4556,1
4.993,4993,1,2,12,8,5,2,3,2,67,67000,40,1,800,0.6699,2
11.4828,11482.8,1,1,15,6,3,3,1,1,28.213,28213,65,0,2300,0.3814,1
9.098167,9098.167,1,2,16,8,3,3,1,2,49.286,49286,49,0,300,0.5685,1
5.5058,5505.8,1,1,14,8,5,4,4,1,56.077,56077,44,2,800,0.6009,1
16.3455,16345.5,1,1,17,9,1,4,1,6,142.921,142921,40,0,1800,0.9039,2
6.4825,6482.5,1,1,15,8,5,3,1,1,62.545,62545,56,1,1200,0.6834,1
9.671167,9671.167,1,1,12,9,1,1,2,3,79.041,79041,59,1,1800,0.8536,1
9.9451,9945.1,1,1,15,9,1,3,5,5,95.6,95600,41,1,1200,0.8078,2
6.811567,6811.567,1,1,14,9,5,4,2,2,28.4,28400,29,1,1000,0.3458,2
5.178267,5178.267,1,1,11,7,2,3,1,2,39.814,39814,77,0,850,0.4546,0
